post_id,sentences
5570156126387982,"[['warning for those planning to spend time on the water this weekend with huge swell set to hit our coast.']
 ['nsw beaches will experience a very dangerous and powerful swell with waves around 5 metres, but… more conditions offshore could see the swell reach 9-10 metres.']
 ['the monstrous conditions will be caused by a low-pressure system developing off new zealand and a high-pressure system near tasmania to force strong winds across the tasman, generating the waves.']
 ['you can expect widespread beach closures this weekend.']
 ['nsw beaches will experience a very dangerous and powerful swell with waves around 5 metres, but conditions offshore could see the swell reach 9-10 metres.']
 ['play video']]"
5570131803057081,"[['as melbourne enters lockdown, the political blame game over why another outbreak occurred has intensified.']
 ['play video']]"
5569936143076647,"[['victoria is set for another lockdown to begin in just a few hours, as a fast-moving virus crisis threatens to overwhelm contact tracers.']
 ['play video']]"
5569369089800019,"[['breaking: charges dropped against de belin\nst george illawarra star jack de belin may soon be cleared to play in the nrl again after five sexual assault charges against him were dropped.']
 [""de belin's legal team… more was informed this morning that the director of public prosecutions would not pursue a third trial, after two previous trials ended in a hung jury.""]
 ['callan sinclair, his co-accused, has also been cleared of all charges he faced.']
 ['earlier this month, a jury found the pair not guilty of one charge, but were unable to reach a majority verdict on their other charges.']
 [""de belin has been forced to watch his team from the sidelines for two-and-a-half years under the nrl's stand-down policy.""]
 ['the competition now needs to provide a final clearance before de belin is allowed to return to the field.']
 ['breaking: charges dropped against de belin\n\nst george illawarra star jack de belin may soon be cleared to play in the nrl again after five sexual assault charges against him were dropped.']
 [""de belin's legal team was informed this morning that the director of public prosecutions would not pursue a third trial, after two previous trials ended in a hung jury.""]]"
5569246343145627,"[['kate ceberano portrait wins archibald packing room prize\na portrait of legendary australian musician kate ceberano painted by sydney artist kathrin longhurst has won the packing room prize.']
 ['the official… more archibald prize winner (separate from the packing prize) will be announced on june 4, with the winner to receive $100,000.']
 ['the archibald exhibition will open on june 5.\n\nkate ceberano portrait wins archibald packing room prize\n\na portrait of legendary australian musician kate ceberano painted by sydney artist kathrin longhurst has won the packing room prize.']
 ['the official archibald prize winner (separate from the packing prize) will be announced on june 4, with the winner to receive $100,000.']
 ['the archibald exhibition will open on june 5.']]"
5568922889844639,"[['police dog stops drugs arriving in qld\na man has been arrested and nearly 30kg of cannabis has been seized at brisbane airport domestic terminal.']
 [""police allegedly found the vacuum-sealed bags of the drugs as… more well as $3000 in cash in a man's suitcase after detection dog cuba detected the scent of cannabis.""]
 ['the victorian man, 31, was refused bail and has appeared in court charged with one count of possessing a dangerous drug.']
 ['for free and confidential advice about alcohol and other drug treatment services call the national alcohol and other drug hotline on 1800 250 015.\n\npolice dog stops drugs arriving in qld\n\na man has been arrested and nearly 30kg of cannabis has been seized at brisbane airport domestic terminal.']
 [""police allegedly found the vacuum-sealed bags of the drugs as well as $3000 in cash in a man's suitcase after detection dog cuba detected the scent of cannabis.""]
 ['for free and confidential advice about alcohol and other drug treatment services call the national alcohol and other drug hotline on 1800 250 015.']]"
5568832836520311,"[['breaking: wa closes border to victorians\nwa will close its border to victoria from 10 am this morning after the recent outbreak of covid-19.']
 ['victorians who have arrived in wa since may 16 will have to isolate… more and return a negative test.']
 ['all essendon players who arrived in perth yesterday have tested negative.']
 ['the border changes come mid-air for a plane full of passengers from melbourne that is due to arrive in perth at 10:20am.']
 ['breaking: wa closes border to victorians\n\nwa will close its border to victoria from 10 am this morning after the recent outbreak of covid-19.']
 ['victorians who have arrived in wa since may 16 will have to isolate and return a negative test.']]"
5568814743188787,"[['victoria plunged into week-long lockdown\nvictorians will be forced into seven days in lockdown as health officials race to get on top of a covid-19 variant that\'s moving ""faster than .. ever recorded"".']
 ['… more households can only leave the home for five essential reasons, which include getting vaccinated.']
 ['vaccines have also been opened to people between 40-49 in response to the outbreak.']
 [""here's what you need to know.""]
 ['victoria plunged into week-long lockdown\n\nvictorians will be forced into seven days in lockdown as health officials race to get on top of a covid-19 variant that\'s moving ""faster than .. ever recorded"".']
 ['households can only leave the home for five essential reasons, which include getting vaccinated.']]"
285080686687485,"[['#breaking victoria covid-19 cluster: health officials are giving an update after the state recorded 11 new cases of covid-19 overnight.']
 ['more on 10 news first tonight at 5pm\n*audio will commence when press conference starts\n\n#breaking victoria covid-19 cluster: health officials are giving an update after the state recorded 11 new cases of covid-19 overnight.']
 ['more on 10 news first tonight at 5pm\n\n*audio will commence when press conference starts\n\nplay video']]"
5568650603205201,"[['jacqui lambie apologises for ranting at qantas staff\nqantas has reportedly banned senator jacqui lambie from using its services, including flights, for six months after abusing staff at melbourne airport.']
 ['""… morebasically i just blew my stack and unfortunately there was a couple of qantas staff members that wore that,"" lambie said on the today show this morning.']
 ['lambie reacted to being told she was not allowed to access the chairman lounge by using a homophobic slur toward qantas ceo alan joyce and then referring to ""pussy power"".']
 ['""they should never have wore that and it was really unfair of me to do that to them.']
 ['so once again, i\'m extremely apologetic for my behaviour for that few minutes,"" she said.']
 ['jacqui lambie apologises for ranting at qantas staff\n\nqantas has reportedly banned senator jacqui lambie from using its services, including flights, for six months after abusing staff at melbourne airport.']
 ['""basically i just blew my stack and unfortunately there was a couple of qantas staff members that wore that,"" lambie said on the today show this morning.']]"
5568387456564849,"[[""#breaking the author and illustrator of one of the highest selling children's books of all time has died.""]
 ['eric carle, 91, rose to fame for his best-selling books that told the story of colourful lady bugs,… more crickets, spiders, and most famously, caterpillars.']
 ['his career spanned over 70 books inspired by his childhood, which was filled with art and walking in nature.']
 ['but his most famous book was “the very hungry caterpillar,” the story of a multicoloured caterpillar that got a stomach ache after chowing through too much fruit, ice cream, salami and sweets.']
 [""do you remember reading eric's books as a kid?""]
 ['eric carle, 91, rose to fame for his best-selling books that told the story of colourful lady bugs, crickets, spiders, and most famously, caterpillars.']]"
5568317459905182,"[['breaking: reports melbourne in talks about a lockdown.']
 [""10 news first melbourne\n27 may at 08:55 ·\n#breaking victoria has recorded 11 new cases of covid-19, along with one other case announced yesterday, bringing the total figure in the state's current outbreak to 26.\nover 40,000 victorians got tested… more yesterday.""]
 ['the state government is reportedly finalising plans on a ""circuit breaker"" lockdown today in response to the hike in case numbers and exposure sites.']
 [""it's expected the state government will front up for a press conference at about 9.30am, or shortly after.""]
 ['*correction: cases updated at 8.50am.']]"
5564834880253440,"[['the covid-19 outbreak in victoria has turned into more ammunition for federal labor as it ramps up pressure on scott morrison to build proper quarantine centres around the country.']
 ['play video']]"
4876818385678829,"[['shocked police have accidentally stumbled upon a missing teen who was allegedly drugged and kidnapped two years ago.']
 ['full story: http://newscomau.org/missingteenfound\n\nshocked police have accidentally stumbled upon a missing teen who was allegedly drugged and kidnapped two years ago.']
 ['full story: http://newscomau.org/missingteenfound']]"
4876778279016173,"[['the traditional greeting was made even more significant by the lack of face masks in covid-free new zealand.']
 [""news.com.au\nscott morrison's warm embrace with jacinda ardern""]]"
4876732122354122,"[['astrologer vanessa montgomery from astro all starz has got all the guidance you need to make it through the next stage of mercury retrograde.']
 ['read more about your week ahead here: http://newscomau.org/horoscopes\ndiscover what this week holds for your sign by registering for free.']]"
4876688869025114,"[['good to see her smiling, she’s been through hell.']
 ['news.com.au\njack de belin’s partner alyce taylor emotional as he returns to football']]"
4876647715695896,"[['as victoria’s covid-19 cluster jumps to 40, acting premier james merlino said there were a number of factors around when the lockdown will end.']
 ['full story: http://newscomau.org/covidconcern\n\nas victoria’s covid-19 cluster jumps to 40, acting premier james merlino said there were a number of factors around when the lockdown will end.']
 ['full story: http://newscomau.org/covidconcern']]"
4876606025700065,"[['the gold coast’s “biggest on site auction ever” took place yesterday, leaving real estate agents in disbelief over the shock turn out.']
 ['news.com.au\npicture proves aussie property market is becoming more insane']]"
4876563432370991,"[['the controversial new dubaicoin has seen an incredible jump in value - despite being labelled an “elaborate scam”.']
 ['news.com.au\nnew cryptocurrency jumps by 1000 per cent']]"
4876520682375266,[['just devastating 💔\n\njust devastating 💔\n\nnews.com.au\nanother cruel blow for oatlands crash family']]
4876474165713251,"[['grant hackett has seen something “astonishing” behind the scenes with aussie freak cody simpson.']
 ['news.com.au\n‘blew me away’: legend’s scary cody simpson prediction ahead of olympics']]"
4876425982384736,"[['the 22-year-old felt numbness in her chest which she passed off as simply “odd” – until it triggered a very surprising diagnosis.']
 ['news.com.au\naussie student’s bra ‘joke’ leads to shock find']]"
4876375365723131,"[['more than 100 years ago, australian sport was turned on its head - and now something truly remarkable has happened.']
 ['news.com.au\nmind-blowing stat about aussie footy codes']]"
4876333735727294,"[['the killer, who cannot be named to protect the identity of his victim and their children, was jailed for at least 30 years for the horrifying act.']
 ['warning: graphic.']
 ['news.com.au\nchildren watched dad do the unthinkable in melbourne’s most violent example of family abuse']]"
4876284809065520,"[['one of victoria’s new covid cases works in a private aged care facility in melbourne’s west, sparking fears the virus could spread among vulnerable residents.']
 ['full story: http://newscomau.org/covidagedcare\n\none of victoria’s new covid cases works in a private aged care facility in melbourne’s west, sparking fears the virus could spread among vulnerable residents.']
 ['full story: http://newscomau.org/covidagedcare']]"
4876237562403578,"[['as victoria faces another increase in covid cases, thousands have been left waiting in lengthy lines as the vaccine rollout struggled to keep up with demand.']
 ['full story: http://newscomau.org/jabchaos\n\nas victoria faces another increase in covid cases, thousands have been left waiting in lengthy lines as the vaccine rollout struggled to keep up with demand.']
 ['full story: http://newscomau.org/jabchaos']]"
526627861682583,"[['#breaking: victorian acting premier james merlino will provide an update on covid-19 as the state records five new cases.']
 ['for rolling coverage watch sky news australia on foxtel or visit www.skynews.com.au.']
 ['play video']]"
4876191832408151,"[['shocked police have accidentally stumbled upon a missing teen who was allegedly drugged and kidnapped two years ago.']
 ['news.com.au\nkidnapped teen found two years later thanks to broken car light']]"
4876152605745407,"[['a post from her days of the tig about one particular aspect of royal life has resurfaced, and couldn’t have come at a more inopportune time for meghan markle.']
 ['news.com.au\nold blog post comes back to haunt meghan markle\ncomment']]"
4876106472416687,"[['some anti-lockdown protesters who allegedly assaulted police during yesterday’s rally are facing months behind bars.']
 ['news.com.au\nmelbourne’s anti-lockdown protesters face lengthy jail stint']]"
4876065309087470,"[['the tv veteran also appeared in every episode of the mary tyler moore show.']
 ['news.com.au\nthe love boat captain gavin macleod dead at 90']]"
4876026735757994,"[['for anyone who has ever said ""i don\'t spoil my dog"", this pampered pooch is for you.']
 ['😄\n\nfor anyone who has ever said ""i don\'t spoil my dog"", this pampered pooch is for you.']
 ['😄\n\nplay video']]"
4875978135762854,"[['the new cases come as 45,301 tests were administered in the past 24 hours.']
 ['news.com.au\nvictoria records five new covid cases']]"
4875944559099545,"[['chelsea left manchester city bruised and beaten - and arguably one of the world’s best player in tears.']
 ['news.com.au\nsickening moment mars champions league final as chelsea triumph']]"
4875904905770177,"[['the 33-year-old had not long criticised people getting the jab, posting “i have an immune system” on facebook.']
 [""news.com.au\n'never be the first to volunteer': anti-vaxxer dies of covid-19 complications""]]"
4875875359106465,"[[""fans and teammates are remembering the 'ultimate gentle giant'.""]
 [""💔\n\nfans and teammates are remembering the 'ultimate gentle giant'.""]
 ['💔\n\nnews.com.au\nnba great mark eaton dead at 64 after tragic crash']]"
4875835145777153,"[['“it is a painful reminder of that dark and shameful chapter of our country’s history,” the prime minister said in response to the tragic discovery.']
 ['news.com.au\nmore than 200 bodies of children as young as three found at school']]"
4875798539114147,"[['as victoria enters its third day of lockdown there is growing speculation about whether the “circuit breaker” restrictions will be extended beyond seven days.']
 ['news.com.au\nnew fears harsh lockdown will be extended']]"
4875747655785902,[['kate middleton has had her first dose of the covid-19 vaccine\n\nkate middleton has had her first dose of the covid-19 vaccine\n\nnews.com.au\nkate middleton’s sweet message after getting jab']]
4875725949121406,"[['""trust me, i am going to live to 115.""']
 ['news.com.au\ngreg norman plans to have big impact after moving home to australia']]"
4875661762461158,"[[""now it's a beautiful family home after a massive overhaul that has added huge $$$ to its sale price 😍\n\nnow it's a beautiful family home after a massive overhaul that has added huge $$$ to its sale price 😍\n\nnews.com.au\ndingy shed transformed into dream californian bungalow""]]"
4875599195800748,"[['jessica gomes has spoken about whispers she is dating afl superstar dustin martin — and her plans to start a family one day.']
 ['news.com.au\nsupermodel jessica gomes responds to dustin martin rumours']]"
4874442892583045,"[[""hopefully this umpire doesn't go to sleep with the imprints of a sherrin embedded into his face.""]
 ['news.com.au\nafl umpire cops nasty falcon to the noggin']]"
4874394892587845,"[[""it's been a long time between drinks for australian rugby.""]
 ['news.com.au\naussie rugby’s 457-day drought broken']]"
4874287849265216,"[['big money comes with big responsibility.']
 ['news.com.au\nsaints’ $5.4million man under fire again']]"
4874242512603083,"[['but his first score was hardly how he would have dreamt it would be.']
 ['news.com.au\nroosters teen prodigy joseph suaalii scores first nrl try']]"
4874193969274604,"[['serena williams has reminder of what really matters in her french open outfit.']
 ['news.com.au\nthe incredible detail in serena’s french open outfit']]"
4874143289279672,"[['four blues and a maroon on report will give origin coaches some sleepless nights.']
 ['news.com.au\n‘in trouble’: rabbits rout of eels sparks origin headaches']]"
4874085909285410,"[['even if a date is going swimmingly, there’s a selfish act many guys make that will instantly turn a woman off.']
 ['full story: http://newscomau.org/dateact\n\neven if a date is going swimmingly, there’s a selfish act many guys make that will instantly turn a woman off.']
 ['full story: http://newscomau.org/dateact']]"
4874038319290169,"[['the truth behind her mysterious behaviour has been hiding in plain sight all along.']
 ['full story: http://newscomau.org/schumachersecret\n\nthe truth behind her mysterious behaviour has been hiding in plain sight all along.']
 ['full story: http://newscomau.org/schumachersecret']]"
