post_id,sentences
5603243169745944,"[[""WE CAN'T BAIL OUT VICTORIA, SAYS TREASURER NSW Treasurer Dominic Perrottet says future generations will suffer if the federal government decides to bail out states that enter lockdown.""]
 ['Speaking to Today, he… More said Australians would pay a ""significant economic cost"" if the Morrison government comes to the rescue of states battered by COVID-19 outbreaks.']
 ['“The money we spend will have to be paid off by our kids,” Perrottet said.']
 [""“Yes, let’s keep people safe and get the vaccination rolling out as quickly as possible and let’s be very conscious of the fact there are substantial economic impacts of lockdowns and the costs we spend today will be paid back for generations to come.” His call comes as the federal government finalises a deal to support workers who have lost pay in Victoria's lockdown.""]
 ['Speaking to Today, he said Australians would pay a ""significant economic cost"" if the Morrison government comes to the rescue of states battered by COVID-19 outbreaks.']
 [""“Yes, let’s keep people safe and get the vaccination rolling out as quickly as possible and let’s be very conscious of the fact there are substantial economic impacts of lockdowns and the costs we spend today will be paid back for generations to come.”  His call comes as the federal government finalises a deal to support workers who have lost pay in Victoria's lockdown.""]]"
5603215879748673,"[[""“DO NOT TOUCH THAT BALL” A video from SA's Chief Public Health Officer Nicola Spurrier has gone viral.""]
 ['Can you see why?']
 ['Spurrier explained SA Health’s decision to grant an exemption for the Collingwood Magpies… More to travel into SA for match – and offered a safety tip for the punters.']
 ['The players won’t be allowed to come into any contact with any South Australians while they’re in SA, other than the Crows players.']
 ['As for keeping the crowds at the game safe, she’s told people to keep their hands to themselves if the ball does go their way.']
 [""“If you are at Adelaide Oval and the ball comes towards you, my advice to you is to duck and just do not touch that ball.”  “DO NOT TOUCH THAT BALL” A video from SA's Chief Public Health Officer Nicola Spurrier has gone viral.""]
 ['Spurrier explained SA Health’s decision to grant an exemption for the Collingwood Magpies to travel into SA for match – and offered a safety tip for the punters.']
 ['“If you are at Adelaide Oval and the ball comes towards you, my advice to you is to duck and just do not touch that ball.”  Play Video']]"
5599934260076835,"[['#EXCLUSIVE: Tonight we can bring you the unbelievable story of a man who was brought back from the dead three times.']
 [""Peter Goes flatlined, but thanks to medics with a 'never say die' attitude, he's not only lived to tell the tale but is all set to walk out of hospital.""]
 ['Play Video']]"
5599862966750631,"[['Surprising new figures on the national economy: We are now back in even better shape as a nation than we were before the pandemic.']
 ['Play Video']]"
5599516880118573,"[['DOES YOUR PREMIER MAKE THE TOP 5?']
 ['Annastacia Palaszczuk’s salary is set to jump to $427,000 — how does that compare to what your premier takes home?']
 ['Queensland Premier Palaszczuk’s pay rise of almost $30,000… More was announced this week, with the upcoming increase to make her the second highest paid premier.']
 [""Victoria's Daniel Andrews lands the top spot, with SA's Steven Marshall taking out third place, NSW's Gladys Berejiklian landing in fourth and WA's Mark McGowan rounding out the top five.""]
 [""The ACT's Andrew Barr, NT's Michael Gunner and Tasmania's Peter Gutwein earn the least, in that order, all with a salary between $301,000 and $354,000.""]
 ['Queensland Premier Palaszczuk’s pay rise of almost $30,000 was announced this week, with the upcoming increase to make her the second highest paid premier.']]"
5599331656803762,"[[""✈️ FEEL FREE TO RECLINE We've been given a look at the newest ideas in aviation innovation, including an unconventional double-decker seat configuration.""]
 ['The concept was drawn up by 21-year-old design student… More Alejandro Núñez Vicente, and shortlisted in the student category of the Crystal Cabin Awards.']
 ['Luggage would be stored under the staggered seats in compartments, instead of in the traditional overhead lockers.']
 [""It's also been suggested the design increases COVID safety by creating more distance between passengers.""]
 ['Would you prefer these seats?']
 ['The concept was drawn up by 21-year-old design student Alejandro Núñez Vicente, and shortlisted in the student category of the Crystal Cabin Awards.']]"
5598946590175602,"[['BREAKING: Melbourne will remain in lockdown for an additional 7 days, but restrictions are set to ease for regional Victoria from tomorrow night.']
 [""Melburnians will also be barred from travelling to regional… More Victoria during the Queen's Birthday long weekend.""]
 ['There have been some changes to the rules, with students in years 11 and 12 allowed to return to school, and some workers including landscapers allowed to return to work.']
 [""Melburnians will also be barred from travelling to regional Victoria during the Queen's Birthday long weekend.""]]"
5598634933540101,"[[""ULURU FROM ORBIT One of Australia's biggest and most iconic attractions is hard to miss — even from space.""]
 ['The sacred site has been captured from orbit in the latest image shared by French astronaut Thomas… More Pasquet, who often shares his views of our world from above.']
 ['Pasquet wrote that he could see the awe-inspiring rock ""glowing in different lighting"" from space, with ""a sunrise or sunset"" changing its tone.']
 ['The sacred site has been captured from orbit in the latest image shared by French astronaut Thomas Pasquet, who often shares his views of our world from above.']]"
5598505590219702,"[[""POACHER EVADED POLICE FOR DECADES A notorious poacher nicknamed 'Tiger Habib' is accused of killing up to 70 endangered Bengal tigers.""]
 ['Bangladesh police say Habib Talukder fled his hunting ground whenever… More officers raided the area, but he was finally brought into custody after a tip-off.']
 ['Talukder is infamous for hunting the dwindling population of big cats, with local conservationists now breathing a sigh of relief.']
 ['Bangladesh police say Habib Talukder fled his hunting ground whenever officers raided the area, but he was finally brought into custody after a tip-off.']]"
5598295803574014,"[[""TEEN FENDS OFF HUGE BEAR TO SAVE HER DOGS A California teen has used superhuman strength to shove a bear and save her dogs' lives.""]
 ['CCTV posted to TikTok shows Hailey Morinico, 17, rushing out to her backyard… More after seeing a large brown bear taking swipes at her furry friends.']
 ['She gave the apex predator an almighty push, which toppled it over the wall, before herding her pets inside.']
 ['She later said that seeing bears in her backyard over the American summer was ""actually really normal"".']
 ['""I go over to the bear, I look it in the eyes and the first thing I think to do is push it... Push a bear, push an apex predator, man,"" she said.']
 ['What would you do if this was your dog?']
 ['CCTV posted to TikTok shows Hailey Morinico, 17, rushing out to her backyard after seeing a large brown bear taking swipes at her furry friends.']
 ['Play Video']]"
5595827927154135,"[['BREAKING  BREAKING  10 News First Sydney 1 June at 21:15 · #BREAKING: INFECTIOUS COVID CASE WAS IN NSW NSW Health has issued an urgent alert after a confirmed positive COVID-19 case from Melbourne visited regional NSW while infectious.']
 ['The person visited several… More locations in and around Jervis Bay and in Southern NSW between May 23 and May 24.']
 [""Anyone who visited these venues at the listed times must get tested and isolate until further notice: - Shell Coles Express Big Merino, Goulburn (May 24, 10-11.30am) - Trapper's Bakery, Goulburn (May 24, 10.30-11.30am) - Cooked Goose Cafe, Hyams Beach (May 23, 10am-12pm) - Green Patch campground, Booderee National Park, Jervis Bay (May 23, all day AND May 24, until 9am) - Coles Vincentia Shopping Village, Vincentia (May 23, 10-10.20am) NSW Health says anyone with even the mildest symptoms in Jervis Bay should get tested immediately.""]
 [""It's expected the list of potential exposure sites will grow as NSW Health officials continue their investigations.""]
 ['10 News First Sydney 1 June at 21:15 · #BREAKING: INFECTIOUS COVID CASE WAS IN NSW NSW Health has issued an urgent alert after a confirmed positive COVID-19 case from Melbourne visited regional NSW while infectious.']]"
5594867330583528,"[['🔊 WHAT DO YOU HEAR?']
 [""Remember the 'Yanny or Laurel' debate?""]
 [""Well, here's a brand new audio 'illusion' sparking disagreements on the internet.""]
 [""The difference in which word we hear in similar viral clips has been… More put down to the listener's age, with our ears losing high-frequency sensitivity as we get older.""]
 ['The words on the screen can also influence our perception, as focusing on one word can condition our brains to expect a certain acoustic pattern.']
 ['So, what do you hear?']
 [""The difference in which word we hear in similar viral clips has been put down to the listener's age, with our ears losing high-frequency sensitivity as we get older.""]
 ['Play Video']]"
5594703943933200,"[['WANT BETTER SLEEP?']
 [""JUST ADD LETTUCE People who find themselves wide awake at 2am, this one's for you.""]
 ['A TikTok user has shared a surprise remedy to help people hit the hay in a flash: Lettuce water.']
 ['According… More to the video, insomniacs should steep lettuce leaves in a cup of boiling water, before taking them out and drinking the tea-like drink left behind.']
 ['Lettuce contains high amounts of lactucarium, a substance that helps people feel drowsy and relaxed.']
 ['So it may actually work.']
 ['Goodnight.']
 ['According to the video, insomniacs should steep lettuce leaves in a cup of boiling water, before taking them out and drinking the tea-like drink left behind.']
 ['Play Video']]"
5595157613887833,"[['The cost of a life-changing migraine drug has today dropped from nearly $300 to just $41 per dose, giving cheaper relief to tens of thousands of patients.']
 [""But there's concern some people who suffer may still have to pay full price.""]
 ['Play Video']]"
5595076890562572,"[['What does the Federal Minister in charge of aged care have to say about the bungled COVID-19 vaccine rollout?']
 [""Precious little, according to today's display in Canberra.""]
 ['Play Video']]"
5594886240581637,"[['OSAKA SPARKS CONVERSATION ON MENTAL HEALTH Naomi Osaka has made headlines for pulling out of the French Open.']
 [""But after revealing a long battle with anxiety and depression, she's shone a spotlight on the… More pressure professional athletes are under, and how major competitions treat their stars' mental health.""]
 ['French Open organisers had threatened to default the reigning US Open and Australian Open champion in the wake of her decision to boycott post-match press conferences, which she said fuelled ""waves of anxiety"".']
 ['""Anyone that knows me knows I\'m introverted, and anyone that has seen me at the tournaments will notice that I\'m often wearing headphones as that helps dull my social anxiety,"" Osaka said in a statement.']
 [""Do you hope Osaka's move will spark positive change?""]
 [""But after revealing a long battle with anxiety and depression, she's shone a spotlight on the pressure professional athletes are under, and how major competitions treat their stars' mental health.""]
 ['Play Video']]"
5594608793942715,"[[""CHINA REPORTS BIRD FLU CASE China's National Health Commission says a man in the eastern Jiangsu province has contracted the bird flu.""]
 ['The case is reportedly infected with the H10N3 strain of the avian… More influenza, which the Commission says has never been reported in a human.']
 ['According to Australia\'s Department of Agriculture, there is ""only the most remote possibility of a human pandemic influenza developing in Australia as a result of migratory birds carrying avian influenza"".']
 ['The case is reportedly infected with the H10N3 strain of the avian influenza, which the Commission says has never been reported in a human.']]"
5594429547293973,"[[""FAMILY WITHOUT ANSWERS YEARS ON It's been two years since Belgian backpacker Theo Hayez vanished on a night out in NSW tourist hotspot Byron Bay.""]
 ['Hayez was last seen leaving the Cheeky Monkeys bar on 31 May… More 2019, his phone later emitting a signal near the famous lighthouse.']
 [""His family and a group of Byron locals have never given up searching for the 18-year-old, his father now planning a return to Australia ahead of November's Coroner's hearing.""]
 ['Laurent Hayez made a devastating plea when he first arrived in the country following his son\'s 2019 disappearance, ""Before I left Belgium I promised Theo\'s little brother Lucas that I would bring his brother home.']
 ['Please, help me keep my promise to him.""']
 ['Hayez was last seen leaving the Cheeky Monkeys bar on 31 May 2019, his phone later emitting a signal near the famous lighthouse.']
 ['Play Video']]"
1056176971457344,"[[""Victoria's COVID-19 Crisis: Cluster grows to 54 as nine cases recorded today - 3 new cases and 6 that were announced yesterday.""]
 ['The Minister for Health Martin Foley, Minister for Disability, Ageing and Carers… More Luke Donnellan, and COVID-19 Commander Jeroen Weimar are providing a daily update.']
 [""*audio will start when the press conference begins ##COVID19 #covid19vic  Victoria's COVID-19 Crisis: Cluster grows to 54 as nine cases recorded today - 3 new cases and 6 that were announced yesterday.""]
 ['The Minister for Health Martin Foley, Minister for Disability, Ageing and Carers Luke Donnellan, and COVID-19 Commander Jeroen Weimar are providing a daily update.']
 ['*audio will start when the press conference begins ##COVID19 #covid19vic  Play Video']]"
5593935247343403,"[[""AUSSIES STILL NOT ALLOWED TO LEAVE Australia's international travel ban has been upheld after a legal challenge in the Federal Court failed.""]
 [""Rightwing think-tank Libertyworks argued the government didn't have… More the power to impose a blanket ban on Australians leaving the country under the Biosecurity Act.""]
 ['The group said the measure infringed on the ""free choice"" of Australians, despite more than 140,000 citizens being granted the chance to leave Australia under exceptional circumstances.']
 [""It's the fourth legal challenge against COVID-19 restrictions to fail since the beginning of the pandemic.""]
 [""Rightwing think-tank Libertyworks argued the government didn't have the power to impose a blanket ban on Australians leaving the country under the Biosecurity Act.""]]"
5593826734020921,"[['AUSSIES OUT OF WORK More than 50,000 Australians have lost their jobs since the end of JobKeeper payments in March, the Treasury Secretary says.']
 ['The temporary JobKeeper wage subsidy scheme allowed employers… More affected by the pandemic to claim payments to help keep their workers in a job.']
 [""It wasn't all bad news today, with Treasury Secretary Dr Steven Kennedy also saying unemployment is expected to be at 5 per cent by June 2022, down from the current rate of 5.5 per cent.""]
 ['Underemployment, meanwhile, is currently sitting at 7.8 per cent, with many casual and part-time workers wanting more hours.']
 ['The temporary JobKeeper wage subsidy scheme allowed employers affected by the pandemic to claim payments to help keep their workers in a job.']]"
5590774784326116,"[['CHINA ANNOUNCES THREE-CHILD POLICY China’s government has announced that it will allow each couple to have up to three children, in a bid to reverse an ageing population.']
 ['The decision to put an end to its… More strict two-child policy was announced today after the change was approved during a Politburo meeting, news agency Xinhua reports.']
 ['Earlier this month, China’s census showed the population grew at its slowest rate in the last decade, since the 1950’s.']
 ['The decision to put an end to its strict two-child policy was announced today after the change was approved during a Politburo meeting, news agency Xinhua reports.']]"
5590522977684630,"[['Scott Morrison has held talks with New Zealand Prime Minister Jacinda Ardern, covering everything from Covid-19 and the trans-Tasman travel bubble, to relations with China.']
 [""It wasn't all smiles, with Ms Ardern again slamming Australia's deportation policy.""]
 ['Play Video']]"
5590477867689141,"[['Former Attorney General Christian Porter has claimed vindication after dropping his defamation case against the ABC.']
 ['The public broadcaster says no damages will be paid.']
 ['Play Video']]"
4891883050839029,"[['The easiest pancake recipe in the world!']
 ['http://bit.ly/2rBBuIj  The easiest pancake recipe in the world!']
 ['http://bit.ly/2rBBuIj  This video format is not currently supported on the mobile site.']]"
4894563310571003,"[[""He's asked the internet if he will be the 'bad guy' if he leaves her explaining that “sex will be a challenge”.""]
 ['NEWS.COM.AU Man hesitant to marry paraplegic fiance']]"
4894547370572597,"[[""JUST IN  JUST IN  NEWS.COM.AU Victoria's COVID-19 outbreak grows to 69 cases""]]"
4894517650575569,"[['The royal family now faces a brief window that could change everything.']
 ['NEWS.COM.AU Crucial three weeks for Prince Harry and Prince William']]"
4894478780579456,"[['Thongs have never looked so chic.']
 ['NEWS.COM.AU Lara Worthington stuns in leather at Fashion Week']]"
4894444343916233,"[['Cathy Boone was living in a homeless shelter before her death in January last year, despite having a huge amount of money waiting for her.']
 ['Full story: http://newscomau.org/HomelessWoman  Cathy Boone was living in a homeless shelter before her death in January last year, despite having a huge amount of money waiting for her.']
 ['Full story: http://newscomau.org/HomelessWoman']]"
4894409883919679,"[['An urgent search is now taking place across the state.']
 ['NEWS.COM.AU Alarming Covid variant has Victoria on edge']]"
4894371510590183,"[['Snow in Queensland!']
 ['⛷️  Snow in Queensland!']
 ['⛷️  NEWS.COM.AU ‘Remarkable, significant’ polar weather event set to hit A “significant weather event” is stirring that could see Australia’s south and east plunged into a full-on winter maelstrom of driving rain, flooding, pounding snow and plummeting temperatures.']]"
4894354440591890,"[['In COVID-free Sydney, residents are focused back on the real battles.']
 ['NEWS.COM.AU Garbage bin fight sparks heated debate between neighbours']]"
4894317093928958,"[[""If it ain't woke, don't fix it.""]
 ['NEWS.COM.AU Bonds’ ‘genderless’ range is the ultimate answer to a question nobody asked']]"
4894278703932797,"[['“It was skimmed over (at school), which is why so many people are so – I don’t want to say ignorant – but just unaware.""']
 ['NEWS.COM.AU Aussie TV host will never forget her ‘shameful’ mistake']]"
4894241317269869,"[['The bold statements and bikini shots hid a sad truth.']
 ['NEWS.COM.AU Naomi Osaka’s troubling transformation from awkward teen to global icon']]"
4894205010606833,"[['Got milk?']
 ['NEWS.COM.AU ‘Players will do anything’: Tigers stars called out amid NRL crackdown']]"
4894160253944642,"[['True love finds a way.']
 ['NEWS.COM.AU Bernard Tomic apologises to ‘wife’ after footage investigated by police']]"
4893203704040297,"[[""It's been 357-days since the Penrith Panthers last lost a regular season NRL game.""]
 ['NEWS.COM.AU Wests Tigers do the unthinkable']]"
4893154190711915,"[['This is far from ideal for one of the games of the season.']
 ['NEWS.COM.AU Fans cringe at AFL Covid ‘farce’']]"
4893103830716951,"[['""‘You are going to be the greatest father to our child’.']
 ['My heart sank.']
 ['I literally threw up in the bed.""']
 [""KIDSPOT.COM.AU 'He had an affair with my son’s teacher - now she's pregnant and so am I'""]]"
4892960834064584,"[[""Tell 'em, Judy!""]
 ['NEWS.COM.AU ‘Disrespected’ Judge Judy slams network']]"
4892920194068648,"[[""After violently beating his wife in front of their daughters, he'll spend decades behind bars.""]
 ['NEWS.COM.AU Man jailed for wife’s cruise ship murder']]"
4891640940863240,"[['Air-fryer haloumi popcorn with maple hot sauce!']
 [""Here's the recipe: http://newscomau.org/AirFryerHaloumi  Air-fryer haloumi popcorn with maple hot sauce!""]
 [""Here's the recipe: http://newscomau.org/AirFryerHaloumi  Play Video""]]"
4892834377410563,"[['The Adelaide Crows have requested an investigation into allegations that staff and players broke Australian Covid-19 laws on Sunday.']
 ['NEWS.COM.AU AFL club embroiled in alleged Covid breach']]"
4892794127414588,"[['The 12-year-old and 14-year-old broke out of a children’s home only to open fire on police.']
 ['NEWS.COM.AU Shock video shows kids firing on cops']]"
4892751344085533,"[['A classic case of ‘Insta vs. Reality’ has emerged online, after an influencer was caught out by fans while appearing to fly business class.']
 ['Details: http://newscomau.org/InstaVReality  A classic case of ‘Insta vs. Reality’ has emerged online, after an influencer was caught out by fans while appearing to fly business class.']
 ['Details: http://newscomau.org/InstaVReality']]"
4892710224089645,"[['A woman neglected her pets so badly that a starving husky was left desperate.']
 ['This is just so cruel!']
 ['😭  A woman neglected her pets so badly that a starving husky was left desperate.']
 ['😭  NEWS.COM.AU Starving dog forced to eat corpse']]"
4892666794093988,[['“I knew in my mind he hadn’t survived.”  “I knew in my mind he hadn’t survived.”  NEWS.COM.AU Tragic text to fiance before horror crash']]
4891891590838175,"[['You can now get bin chicken slippers and take my money.']
 ['Play Video']]"
4892585010768833,"[['Cathy Boone was living in a homeless shelter despite having a huge amount of money waiting for her.']
 ['NEWS.COM.AU Homeless woman dies with $1.1 million in bank']]"
4892546147439386,"[['And health officials seem to be turning a blind eye to it.']
 ['NEWS.COM.AU Sneaky way people are jumping vaccine queue']]"
4892507874109880,"[['“I’ve always protected her.']
 ['I feel responsible even though there was nothing I could have done that day.”  “I’ve always protected her.']
 ['I feel responsible even though there was nothing I could have done that day.”  NEWS.COM.AU Woman mauled by dog taken in to help her']]"
4892469760780358,"[['She says ""jealous women"" reported her for being ""too hot"".']
 ['NEWS.COM.AU Twitter bans woman for being ‘too hot’']]"
4892433687450632,"[['Murray Blackmore has revealed what life looks like in a polygamist commune, and the internet has questions.']
 [""NEWS.COM.AU 'I have 150 siblings on my dad's side and i'm about to have 151'""]]"
4879834805377187,"[['This Sydney pet owner has been ""training"" her cat on how to handle the mouse plague.']
 ['😬  This Sydney pet owner has been ""training"" her cat on how to handle the mouse plague.']
 ['😬  Play Video']]"
4892363757457625,"[['Crikey!']
 ['🐊  Crikey!']
 ['🐊  NEWS.COM.AU Horror photo of croc at popular beach']]"
4892321607461840,"[['“I can\'t do this anymore, I feel like a f***ing loser"".']
 [""NEWS.COM.AU Kim Kardashian breaks down on-air over marriage 'failure'""]]"
4892285804132087,"[[""It's believed the native birds died after eating mouse baits targeting NSW's mouse plague.""]
 ['Just heartbreaking.']
 [""😭  It's believed the native birds died after eating mouse baits targeting NSW's mouse plague.""]
 ['😭  NEWS.COM.AU Horror as hundreds of galahs found dead']]"
4892250184135649,"[['When it comes to managing the pandemic, Australia is a victim of its own success.']
 ['NEWS.COM.AU Australia embarrassingly behind the world']]"
4892211714139496,"[['Americans are making endless videos of the culture shocks they get when moving to Australia, but there’s one that’s really left them baffled.']
 ['Details: http://newscomau.org/AussieRitual  Americans are making endless videos of the culture shocks they get when moving to Australia, but there’s one that’s really left them baffled.']
 ['Details: http://newscomau.org/AussieRitual']]"
4879794382047896,[['I think this person loves McDonalds a bit too much... 😬  I think this person loves McDonalds a bit too much... 😬  Play Video']]
